Date,Name,Curve_Forward_Energy,Current,Status,Voltage
2023-02-16,HPA221000726,0,0,Warehousing,0
2023-02-16,HPA221000725,0,0,Warehousing,0
2023-02-16,HPA221000724,0,0,Warehousing,0
2023-02-16,HPA221000723,0,0,Warehousing,0
2023-02-16,HPA221000722,0,0,Warehousing,0
2023-02-16,HPA221000721,0,0,Warehousing,0
2023-02-16,HPA221000720,0,0,Warehousing,0
2023-02-16,HPA221000719,0,0,Warehousing,0
2023-02-16,HPA221000718,0,0,Warehousing,0
2023-02-16,HPA221000717,0,0,Warehousing,0
2023-02-16,HPA221000716,0,0,Warehousing,0
2023-02-16,HPA221000715,0,0,Warehousing,0
2023-02-16,HPA221000714,0,0,Warehousing,0
2023-02-16,HPA221000713,0,0,Warehousing,0
2023-02-16,HPA221000712,0,0,Warehousing,0
2023-02-16,HPA221000711,0,0,Warehousing,0
2023-02-16,HPA221000710,0,0,Warehousing,0
2023-02-16,HPA221000709,0,0,Warehousing,0
2023-02-16,HPA221000708,0,0,Warehousing,0
2023-02-16,HPA221000707,0,0,Warehousing,0
2023-02-16,HPA221000706,0,0,Warehousing,0
2023-02-16,HPA221000705,0,0,Warehousing,0
2023-02-16,HPA221000704,0,0,Warehousing,0
2023-02-16,HPA221000703,0,0,Warehousing,0
2023-02-16,HPA221000702,0,0,Warehousing,0
2023-02-16,HPA221000701,0,0,Warehousing,0
2023-02-16,HPA221000700,0,0,Warehousing,0
2023-02-16,HPA221000699,0,0,Warehousing,0
2023-02-16,HPA221000698,0,0,Warehousing,0
2023-02-16,HPA221000697,0,0,Warehousing,0
2023-02-16,HPA221000696,0,0,Warehousing,0
2023-02-16,HPA221000695,0,0,Warehousing,0
2023-02-16,HPA221000694,0,0,Warehousing,0
2023-02-16,HPA221000693,0,0,Warehousing,0
2023-02-16,HPA221000692,0,0,Warehousing,0
2023-02-16,HPA221000691,0,0,Warehousing,0
2023-02-16,HPA221000690,0,0,Warehousing,0
2023-02-16,HPA221000689,0,0,Warehousing,0
2023-02-16,HPA221000688,0,0,Warehousing,0
2023-02-16,HPA221000687,0,0,Warehousing,0
2023-02-16,HPA221000686,0,0,Warehousing,0
2023-02-16,HPA221000685,0,0,Warehousing,0
2023-02-16,HPA221000684,0,0,Warehousing,0
2023-02-16,HPA221000683,0,0,Warehousing,0
2023-02-16,HPA221000682,0,0,Warehousing,0
2023-02-16,HPA221000681,0,0,Warehousing,0
2023-02-16,HAA221005975,0,0,Warehousing,0
2023-02-16,HAA221005974,0,0,Warehousing,0
2023-02-16,HAA221005973,0,0,Warehousing,0
2023-02-16,HAA221005972,0,0,Warehousing,0
2023-02-16,HAA221005971,0,0,Warehousing,0
2023-02-16,HAA221005970,0,0,Warehousing,0
2023-02-16,HAA221005969,0,0,Warehousing,0
2023-02-16,HAA221005968,0,0,Warehousing,0
2023-02-16,HAA221005967,0,0,Warehousing,0
2023-02-16,HAA221005966,0,0,Warehousing,0
2023-02-16,HAA221005965,0,0,Warehousing,0
2023-02-16,HAA221005964,0,0,Warehousing,0
2023-02-16,HAA221005963,0,0,Warehousing,0
2023-02-16,HAA221005962,0,0,Warehousing,0
2023-02-16,HAA221005961,0,0,Warehousing,0
2023-02-16,HAA221005960,0,0,Warehousing,0
2023-02-16,HAA221005959,0,0,Warehousing,0
2023-02-16,HAA221005958,0,0,Warehousing,0
2023-02-16,HAA221005957,0,0,Warehousing,0
2023-02-16,HAA221005956,0,0,Warehousing,0
2023-02-16,HAA221005955,0,0,Warehousing,0
2023-02-16,HAA221005954,0,0,Warehousing,0
2023-02-16,HAA221005953,0,0,Warehousing,0
2023-02-16,HAA221005952,0,0,Warehousing,0
2023-02-16,HAA221005951,0,0,Warehousing,0
2023-02-16,HAA221005950,0,0,Warehousing,0
2023-02-16,HAA221005949,0,0,Warehousing,0
2023-02-16,HAA221005948,0,0,Warehousing,0
2023-02-16,HAA221005947,0,0,Warehousing,0
2023-02-16,HAA221005946,0,0,Warehousing,0
2023-02-16,HAA221005945,0,0,Warehousing,0
2023-02-16,HAA221005944,0,0,Warehousing,0
2023-02-16,HAA221005943,0,0,Warehousing,0
2023-02-16,HAA221005942,0,0,Warehousing,0
2023-02-16,HAA221005941,0,0,Warehousing,0
2023-02-16,HAA221005940,0,0,Warehousing,0
2023-02-16,HAA221005939,0,0,Warehousing,0
2023-02-16,HAA221005938,0,0,Warehousing,0
2023-02-16,HAA221005937,0,0,Warehousing,0
2023-02-16,HAA221005936,0,0,Warehousing,0
2023-02-16,HAA221005935,0,0,Warehousing,0
2023-02-16,HAA221005934,0,0,Warehousing,0
2023-02-16,HAA221005933,0,0,Warehousing,0
2023-02-16,HAA221005932,0,0,Warehousing,0
2023-02-16,HAA221005931,0,0,Warehousing,0
2023-02-16,HAA221005930,0,0,Warehousing,0
2023-02-16,HAA221005929,0,0,Warehousing,0
2023-02-16,HAA221005928,0,0,Warehousing,0
2023-02-16,HAA221005927,0,0,Warehousing,0
2023-02-16,HAA221005926,0,0,Warehousing,0
2023-02-16,HAA221005925,0,0,Warehousing,0
2023-02-16,HAA221005924,0,0,Warehousing,0
2023-02-16,HAA221005923,0,0,Warehousing,0
2023-02-16,HAA221005922,0,0,Warehousing,0
2023-02-16,HAA221005921,0,0,Warehousing,0
2023-02-16,HAA221005920,0,0,Warehousing,0
2023-02-16,HAA221005919,0,0,Warehousing,0
2023-02-16,HAA221005918,0,0,Warehousing,0
2023-02-16,HAA221005917,0,0,Warehousing,0
2023-02-16,HAA221005916,0,0,Warehousing,0
2023-02-16,HAA221005915,0,0,Warehousing,0
2023-02-16,HAA221004999,0,0,Warehousing,0
2023-02-16,HAA221004998,0,0,Warehousing,0
2023-02-16,HAA221004997,0,0,Warehousing,0
2023-02-16,HAA221004996,0,0,Warehousing,0
2023-02-16,HAA221004995,0,0,Warehousing,0
2023-02-16,HAA221004994,0,0,Warehousing,0
2023-02-16,HAA221004993,0,0,Warehousing,0
2023-02-16,HAA221004992,0,0,Warehousing,0
2023-02-16,HAA221004991,0,0,Warehousing,0
2023-02-16,HAA221004990,0,0,Warehousing,0
2023-02-16,HAA221004989,0,0,Warehousing,0
2023-02-16,HAA221004988,0,0,Warehousing,0
2023-02-16,HAA221004987,0,0,Warehousing,0
2023-02-16,HAA221004986,0,0,Warehousing,0
2023-02-16,HAA221004985,0,0,Warehousing,0
2023-02-16,HAA221004984,0,0,Warehousing,0
2023-02-16,HAA221004983,0,0,Warehousing,0
2023-02-16,HAA221004982,0,0,Warehousing,0
2023-02-16,HAA221004981,0,0,Warehousing,0
2023-02-16,HAA221004980,0,0,Warehousing,0
2023-02-16,HAA221004979,0,0,Warehousing,0
2023-02-16,HAA221004978,0,0,Warehousing,0
2023-02-16,HAA221004977,0,0,Warehousing,0
2023-02-16,HAA221004976,0,0,Warehousing,0
2023-02-16,HAA221004975,0,0,Warehousing,0
2023-02-16,HAA221004974,0,0,Warehousing,0
2023-02-16,HAA221004973,0,0,Warehousing,0
2023-02-16,HAA221004972,0,0,Warehousing,0
2023-02-16,HAA221004971,0,0,Warehousing,0
2023-02-16,HAA221004970,0,0,Warehousing,0
2023-02-16,HAA221004969,0,0,Warehousing,0
2023-02-16,HAA221004968,0,0,Warehousing,0
2023-02-16,HAA221004967,0,0,Warehousing,0
2023-02-16,HAA221004966,0,0,Warehousing,0
2023-02-16,HAA221004965,0,0,Warehousing,0
2023-02-16,HAA221004964,0,0,Warehousing,0
2023-02-16,HAA221004963,0,0,Warehousing,0
2023-02-16,HAA221004962,0,0,Warehousing,0
2023-02-16,HAA221004961,0,0,Warehousing,0
2023-02-16,HAA221004960,0,0,Warehousing,0
2023-02-16,HAA221004959,0,0,Warehousing,0
2023-02-16,HAA221004958,0,0,Warehousing,0
2023-02-16,HAA221004957,0,0,Warehousing,0
2023-02-16,HAA221004956,0,0,Warehousing,0
2023-02-16,HAA221004955,0,0,Warehousing,0
2023-02-16,HAA221004954,0,0,Warehousing,0
2023-02-16,HAA221004953,0,0,Warehousing,0
2023-02-16,HAA221004952,0,0,Warehousing,0
2023-02-16,HAA221004951,0,0,Warehousing,0
2023-02-16,HAA221004950,0,0,Warehousing,0
2023-02-16,HAA221004949,0,0,Warehousing,0
2023-02-16,HAA221004948,0,0,Warehousing,0
2023-02-16,HAA221004947,0,0,Warehousing,0
2023-02-16,HAA221004946,0,0,Warehousing,0
2023-02-16,HAA221004945,0,0,Warehousing,0
2023-02-16,HAA221004944,0,0,Warehousing,0
2023-02-16,HAA221004943,0,0,Warehousing,0
2023-02-16,HAA221004942,0,0,Warehousing,0
2023-02-16,HAA221004941,0,0,Warehousing,0
2023-02-16,HAA221004940,0,0,Warehousing,0
2023-02-16,HAA221004939,0,0,Warehousing,0
2023-02-16,HHA221000093,0,0,Warehousing,0
2023-02-16,HHA221000092,0,0,Warehousing,0
2023-02-16,HHA221000091,0,0,Warehousing,0
2023-02-16,HHA221000090,0,0,Warehousing,0
2023-02-16,HHA221000089,0,0,Warehousing,0
2023-02-16,HHA221000088,0,0,Warehousing,0
2023-02-16,HHA221000087,0,0,Warehousing,0
2023-02-16,HHA221000086,0,0,Warehousing,0
2023-02-16,HHA221000085,0,0,Warehousing,0
2023-02-16,HHA221000084,0,0,Warehousing,0
2023-02-16,HHA221000083,0,0,Warehousing,0
2023-02-16,HHA221000082,0,0,Warehousing,0
2023-02-16,HHA221000081,0,0,Warehousing,0
2023-02-16,HHA221000080,0,0,Warehousing,0
2023-02-16,HHA221000079,0,0,Warehousing,0
2023-02-16,HHA221000078,0,0,Warehousing,0
2023-02-16,HHA221000077,0,0,Warehousing,0
2023-02-16,HHA221000076,0,0,Warehousing,0
2023-02-16,HHA221000075,0,0,Warehousing,0
2023-02-16,HHA221000074,0,0,Warehousing,0
2023-02-16,HHA221000073,0,0,Warehousing,0
2023-02-16,HHA221000072,0,0,Warehousing,0
2023-02-16,HHA221000071,0,0,Warehousing,0
2023-02-16,HHA221000070,0,0,Warehousing,0
2023-02-16,HHA221000069,0,0,Warehousing,0
2023-02-16,HHA221000068,0,0,Warehousing,0
2023-02-16,HHA221000067,0,0,Warehousing,0
2023-02-16,HHA221000066,0,0,Warehousing,0
2023-02-16,HHA221000065,0,0,Warehousing,0
2023-02-16,HHA221000064,0,0,Warehousing,0
2023-02-16,HHA221000063,0,0,Warehousing,0
2023-02-16,HHA221000062,0,0,Warehousing,0
2023-02-16,HHA221000061,0,0,Warehousing,0
2023-02-16,HHA221000060,0,0,Warehousing,0
2023-02-16,HHA221000059,0,0,Warehousing,0
2023-02-16,HHA221000058,0,0,Warehousing,0
2023-02-16,HHA221000057,0,0,Warehousing,0
2023-02-16,HHA221000056,0,0,Warehousing,0
2023-02-16,HHA221000055,0,0,Warehousing,0
2023-02-16,HHA221000054,0,0,Running,0
2023-02-16,HHA221000053,0,0,Warehousing,0
2023-02-16,HHA221000052,0,0,Warehousing,0
2023-02-16,HHA221000051,0,0,Warehousing,0
2023-02-16,HHA221000050,0,0,Warehousing,0
2023-02-16,HHA221000049,0,0,Warehousing,0
2023-02-16,HHA221000048,0,0,Warehousing,0
2023-02-16,HHA221000047,0,0,Warehousing,0
2023-02-16,HHA221000046,0,0,Warehousing,0
2023-02-16,HHA221000045,0,0,Warehousing,0
2023-02-16,HHA221000044,0,0,Warehousing,0
2023-02-16,HHA221000043,0,0,Warehousing,0
2023-02-16,HHA221000042,0,0,Warehousing,0
2023-02-16,HHA221000041,0,0,Warehousing,0
2023-02-16,HHA221000040,0,0,Warehousing,0
2023-02-16,HHA221000039,0,0,Warehousing,0
2023-02-16,HHA221000038,0,0,Warehousing,0
2023-02-16,HHA221000037,0,0,Warehousing,0
2023-02-16,HHA221000036,0,0,Warehousing,0
2023-02-16,HHA221000035,0,0,Warehousing,0
2023-02-16,HHA221000034,0,0,Warehousing,0
2023-02-16,HHA221000033,0,0,Warehousing,0
2023-02-16,HHA221000032,0,0,Warehousing,0
2023-02-16,HHA221000031,0,0,Warehousing,0
2023-02-16,HHA221000030,0,0,Warehousing,0
2023-02-16,HHA221000029,0,0,Warehousing,0
2023-02-16,HHA221000028,0,0,Warehousing,0
2023-02-16,HHA221000027,0,0,Warehousing,0
2023-02-16,HHA221000026,0,0,Warehousing,0
2023-02-16,HPA221001337,0,0,Warehousing,0
2023-02-16,HPA221001336,0,0,Warehousing,0
2023-02-16,HPA221001335,0,0,Warehousing,0
2023-02-16,HPA221001334,0,0,Warehousing,0
2023-02-16,HPA221001333,0,0,Warehousing,0
2023-02-16,HPA221001332,0,0,Warehousing,0
2023-02-16,HPA221001331,0,0,Warehousing,0
2023-02-16,HPA221001330,0,0,Warehousing,0
2023-02-16,HPA221001329,0,0,Warehousing,0
2023-02-16,HPA221001328,0,0,Warehousing,0
2023-02-16,HPA221001327,0,0,Warehousing,0
2023-02-16,HPA221001326,0,0,Warehousing,0
2023-02-16,HPA221001325,0,0,Warehousing,0
2023-02-16,HPA221001324,0,0,Warehousing,0
2023-02-16,HPA221001323,0,0,Warehousing,0
2023-02-16,HPA221001322,0,0,Warehousing,0
2023-02-16,HPA221001321,0,0,Warehousing,0
2023-02-16,HPA221001320,0,0,Warehousing,0
2023-02-16,HPA221001319,0,0,Warehousing,0
2023-02-16,HPA221001318,0,0,Warehousing,0
2023-02-16,HPA221001317,0,0,Warehousing,0
2023-02-16,HPA221001316,0,0,Warehousing,0
2023-02-16,HPA221001315,0,0,Warehousing,0
2023-02-16,HPA221001314,0,0,Warehousing,0
2023-02-16,HPA221001313,0,0,Warehousing,0
2023-02-16,HPA221001312,0,0,Warehousing,0
2023-02-16,HPA221001311,0,0,Warehousing,0
2023-02-16,HPA221001310,0,0,Warehousing,0
2023-02-16,HPA221001309,0,0,Warehousing,0
2023-02-16,HPA221001308,0,0,Warehousing,0
2023-02-16,HPA221001307,0,0,Warehousing,0
2023-02-16,HPA221001306,0,0,Warehousing,0
2023-02-16,HPA221001305,0,0,Warehousing,0
2023-02-16,HPA221001304,0,0,Warehousing,0
2023-02-16,HPA221001303,0,0,Warehousing,0
2023-02-16,HPA221001302,0,0,Warehousing,0
2023-02-16,HPA221001301,0,0,Warehousing,0
2023-02-16,HPA221001300,0,0,Warehousing,0
2023-02-16,HPA221001299,0,0,Warehousing,0
2023-02-16,HPA221001298,0,0,Warehousing,0
2023-02-16,HPA221001297,0,0,Warehousing,0
2023-02-16,HPA221001296,0,0,Warehousing,0
2023-02-16,HPA221001295,0,0,Warehousing,0
2023-02-16,HPA221001294,0,0,Warehousing,0
2023-02-16,HPA221001293,0,0,Warehousing,0
2023-02-16,HPA221001292,0,0,Warehousing,0
2023-02-16,HPA221001291,0,0,Warehousing,0
2023-02-16,HPA221001290,0,0,Warehousing,0
2023-02-16,HPA221001289,0,0,Warehousing,0
2023-02-16,HPA221001288,0,0,Warehousing,0
2023-02-16,HPA221001287,0,0,Warehousing,0
2023-02-16,HPA221001286,0,0,Warehousing,0
2023-02-16,HPA221001285,0,0,Warehousing,0
2023-02-16,HPA221001284,0,0,Warehousing,0
2023-02-16,HPA221001283,0,0,Warehousing,0
2023-02-16,HPA221001282,0,0,Warehousing,0
2023-02-16,HPA221001281,0,0,Warehousing,0
2023-02-16,HPA221001280,0,0,Warehousing,0
2023-02-16,HPA221001279,0,0,Warehousing,0
2023-02-16,HPA221001278,0,0,Warehousing,0
2023-02-16,HPA221001277,0,0,Warehousing,0
2023-02-16,HPA221001276,0,0,Warehousing,0
2023-02-16,HPA221001275,0,0,Warehousing,0
2023-02-16,HPA221001274,0,0,Warehousing,0
2023-02-16,HPA221001273,0,0,Warehousing,0
2023-02-16,HPA221001272,0,0,Warehousing,0
2023-02-16,HPA221001271,0,0,Warehousing,0
2023-02-16,HPA221001270,0,0,Warehousing,0
2023-02-16,HPA221001269,0,0,Warehousing,0
2023-02-16,HPA221001268,0,0,Warehousing,0
2023-02-16,HPA221001267,0,0,Warehousing,0
2023-02-16,HPA221001266,0,0,Warehousing,0
2023-02-16,HPA221001265,0,0,Warehousing,0
2023-02-16,HPA221001264,0,0,Warehousing,0
2023-02-16,HPA221001263,0,0,Warehousing,0
2023-02-16,HPA221001262,0,0,Warehousing,0
2023-02-16,HPA221001261,0,0,Warehousing,0
2023-02-16,HPA221001260,0,0,Warehousing,0
2023-02-16,HPA221001259,0,0,Warehousing,0
2023-02-16,HPA221001258,0,0,Warehousing,0
2023-02-16,HPA221001257,0,0,Warehousing,0
2023-02-16,HPA221001256,0,0,Warehousing,0
2023-02-16,HPA221001255,0,0,Warehousing,0
2023-02-16,HPA221001254,0,0,Warehousing,0
2023-02-16,HPA221001253,0,0,Warehousing,0
2023-02-16,HPA221001252,0,0,Warehousing,0
2023-02-16,HPA221001251,0,0,Warehousing,0
2023-02-16,HPA221001250,0,0,Warehousing,0
2023-02-16,HPA221001249,0,0,Warehousing,0
2023-02-16,HPA221001248,0,0,Warehousing,0
2023-02-16,HPA221001247,0,0,Warehousing,0
2023-02-16,HPA221001246,0,0,Warehousing,0
2023-02-16,HPA221001245,0,0,Warehousing,0
2023-02-16,HPA221001244,0,0,Warehousing,0
2023-02-16,HPA221001243,0,0,Warehousing,0
2023-02-16,HPA221001242,0,0,Warehousing,0
2023-02-16,HPA221001241,0,0,Warehousing,0
2023-02-16,HPA221001240,0,0,Warehousing,0
2023-02-16,HPA221001239,0,0,Warehousing,0
2023-02-16,HPA221001238,0,0,Warehousing,0
2023-02-16,HPA221001237,0,0,Warehousing,0
2023-02-16,HPA221001236,0,0,Warehousing,0
2023-02-16,HPA221001235,0,0,Warehousing,0
2023-02-16,HPA221001234,0,0,Warehousing,0
2023-02-16,HPA221001233,0,0,Warehousing,0
2023-02-16,HPA221001232,0,0,Warehousing,0
2023-02-16,HPA221001231,0,0,Warehousing,0
2023-02-16,HPA221001230,0,0,Warehousing,0
2023-02-16,HPA221001229,0,0,Warehousing,0
2023-02-16,HPA221001228,0,0,Warehousing,0
2023-02-16,HPA221001227,0,0,Warehousing,0
2023-02-16,HPA221001226,0,0,Warehousing,0
2023-02-16,HPA221001225,0,0,Warehousing,0
2023-02-16,HPA221001224,0,0,Warehousing,0
2023-02-16,HPA221001223,0,0,Warehousing,0
2023-02-16,HPA221001222,0,0,Warehousing,0
2023-02-16,HPA221001221,0,0,Warehousing,0
2023-02-16,HPA221001220,0,0,Warehousing,0
2023-02-16,HPA221001219,0,0,Warehousing,0
2023-02-16,HPA221001218,0,0,Warehousing,0
2023-02-16,HPA221001217,0,0,Warehousing,0
2023-02-16,HPA221001216,0,0,Warehousing,0
2023-02-16,HPA221001215,0,0,Warehousing,0
2023-02-16,HPA221001214,0,0,Warehousing,0
2023-02-16,HPA221001213,0,0,Warehousing,0
2023-02-16,HPA221001212,0,0,Warehousing,0
2023-02-16,HPA221001211,0,0,Warehousing,0
2023-02-16,HPA221001210,0,0,Warehousing,0
2023-02-16,HPA221001209,0,0,Warehousing,0
2023-02-16,HPA221001208,0,0,Warehousing,0
2023-02-16,HPA221001207,0,0,Warehousing,0
2023-02-16,HPA221001206,0,0,Warehousing,0
2023-02-16,HPA221001205,0,0,Warehousing,0
2023-02-16,HPA221001204,0,0,Warehousing,0
2023-02-16,HPA221001203,0,0,Warehousing,0
2023-02-16,HPA221001202,0,0,Warehousing,0
2023-02-16,HPA221001201,0,0,Warehousing,0
2023-02-16,HPA221001200,0,0,Warehousing,0
2023-02-16,HPA221001199,0,0,Warehousing,0
2023-02-16,HPA221001198,0,0,Warehousing,0
2023-02-16,HPA221001197,0,0,Warehousing,0
2023-02-16,HPA221001196,0,0,Warehousing,0
2023-02-16,HPA221001195,0,0,Warehousing,0
2023-02-16,HPA221001194,0,0,Warehousing,0
2023-02-16,HPA221001193,0,0,Warehousing,0
2023-02-16,HPA221001192,0,0,Warehousing,0
2023-02-16,HPA221001191,0,0,Warehousing,0
2023-02-16,HPA221001190,0,0,Warehousing,0
2023-02-16,HPA221001189,0,0,Warehousing,0
2023-02-16,HPA221001188,0,0,Warehousing,0
2023-02-16,HPA221001187,0,0,Warehousing,0
2023-02-16,HPA221001186,0,0,Warehousing,0
2023-02-16,HPA221001185,0,0,Warehousing,0
2023-02-16,HPA221001184,0,0,Warehousing,0
2023-02-16,HPA221001183,0,0,Warehousing,0
2023-02-16,HPA221001182,0,0,Warehousing,0
2023-02-16,HPA221001181,0,0,Warehousing,0
2023-02-16,HPA221001180,0,0,Warehousing,0
2023-02-16,HPA221001179,0,0,Warehousing,0
2023-02-16,HPA221001178,0,0,Warehousing,0
2023-02-16,HPA221001177,0,0,Warehousing,0
2023-02-16,HPA221001176,0,0,Warehousing,0
2023-02-16,HPA221001175,0,0,Warehousing,0
2023-02-16,HPA221001174,0,0,Warehousing,0
2023-02-16,HPA221001173,0,0,Warehousing,0
2023-02-16,HPA221001172,0,0,Warehousing,0
2023-02-16,HPA221001171,0,0,Warehousing,0
2023-02-16,HPA221001170,0,0,Warehousing,0
2023-02-16,HPA221001169,0,0,Warehousing,0
2023-02-16,HPA221001168,0,0,Warehousing,0
2023-02-16,HPA221001167,0,0,Warehousing,0
2023-02-16,HPA221001166,0,0,Warehousing,0
2023-02-16,HPA221001165,0,0,Warehousing,0
2023-02-16,HPA221001164,0,0,Warehousing,0
2023-02-16,HPA221001163,0,0,Warehousing,0
2023-02-16,HPA221001162,0,0,Warehousing,0
2023-02-16,HPA221001161,0,0,Warehousing,0
2023-02-16,HPA221001160,0,0,Warehousing,0
2023-02-16,HPA221001159,0,0,Warehousing,0
2023-02-16,HPA221001158,0,0,Warehousing,0
2023-02-16,HPA221001157,0,0,Warehousing,0
2023-02-16,HPA221001156,0,0,Warehousing,0
2023-02-16,HPA221001155,0,0,Warehousing,0
2023-02-16,HPA221001154,0,0,Warehousing,0
2023-02-16,HPA221001153,0,0,Warehousing,0
2023-02-16,HPA221001152,0,0,Warehousing,0
2023-02-16,HPA221001151,0,0,Warehousing,0
2023-02-16,HPA221001150,0,0,Warehousing,0
2023-02-16,HPA221001149,0,0,Warehousing,0
2023-02-16,HPA221001148,0,0,Warehousing,0
2023-02-16,HPA221001147,0,0,Warehousing,0
2023-02-16,HPA221001146,0,0,Warehousing,0
2023-02-16,HPA221001145,0,0,Warehousing,0
2023-02-16,HPA221001144,0,0,Warehousing,0
2023-02-16,HPA221001143,0,0,Warehousing,0
2023-02-16,HPA221001142,0,0,Warehousing,0
2023-02-16,HPA221001141,0,0,Warehousing,0
2023-02-16,HPA221001140,0,0,Warehousing,0
2023-02-16,HPA221001139,0,0,Warehousing,0
2023-02-16,HPA221001138,0,0,Warehousing,0
2023-02-16,HPA221001137,0,0,Warehousing,0
2023-02-16,HPA221001136,0,0,Warehousing,0
2023-02-16,HPA221001135,0,0,Warehousing,0
2023-02-16,HPA221001134,0,0,Warehousing,0
2023-02-16,HPA221001133,0,0,Warehousing,0
2023-02-16,HPA221001132,0,0,Warehousing,0
2023-02-16,HPA221001131,0,0,Warehousing,0
2023-02-16,HPA221001130,0,0,Warehousing,0
2023-02-16,HPA221001129,0,0,Warehousing,0
2023-02-16,HPA221001128,0,0,Warehousing,0
2023-02-16,HPA221001127,0,0,Warehousing,0
2023-02-16,HPA221001126,0,0,Warehousing,0
2023-02-16,HPA221001125,0,0,Warehousing,0
2023-02-16,HPA221001124,0,0,Warehousing,0
2023-02-16,HPA221001123,0,0,Warehousing,0
2023-02-16,HPA221001122,0,0,Warehousing,0
2023-02-16,HPA221001121,0,0,Warehousing,0
2023-02-16,HPA221001120,0,0,Warehousing,0
2023-02-16,HPA221001119,0,0,Warehousing,0
2023-02-16,HPA221001118,0,0,Warehousing,0
2023-02-16,HPA221001117,0,0,Warehousing,0
2023-02-16,HPA221001116,0,0,Warehousing,0
2023-02-16,HPA221001115,0,0,Warehousing,0
2023-02-16,HPA221001114,0,0,Warehousing,0
2023-02-16,HPA221001113,0,0,Warehousing,0
2023-02-16,HPA221001112,0,0,Warehousing,0
2023-02-16,HPA221001111,0,0,Warehousing,0
2023-02-16,HPA221001110,0,0,Warehousing,0
2023-02-16,HPA221001109,0,0,Warehousing,0
2023-02-16,HPA221001108,0,0,Warehousing,0
2023-02-16,HPA221001107,0,0,Warehousing,0
2023-02-16,HPA221001106,0,0,Warehousing,0
2023-02-16,HPA221001105,0,0,Warehousing,0
2023-02-16,HPA221001104,0,0,Warehousing,0
2023-02-16,HPA221001103,0,0,Warehousing,0
2023-02-16,HPA221001102,0,0,Warehousing,0
2023-02-16,HPA221001101,0,0,Warehousing,0
2023-02-16,HPA221001100,0,0,Warehousing,0
2023-02-16,HPA221001099,0,0,Warehousing,0
2023-02-16,HPA221001098,0,0,Warehousing,0
2023-02-16,HPA221001097,0,0,Warehousing,0
2023-02-16,HPA221001096,0,0,Warehousing,0
2023-02-16,HPA221001095,0,0,Warehousing,0
2023-02-16,HPA221001094,0,0,Warehousing,0
2023-02-16,HPA221001093,0,0,Warehousing,0
2023-02-16,HPA221001092,0,0,Warehousing,0
2023-02-16,HPA221001091,0,0,Warehousing,0
2023-02-16,HPA221001090,0,0,Warehousing,0
2023-02-16,HPA221001089,0,0,Warehousing,0
2023-02-16,HPA221001088,0,0,Warehousing,0
2023-02-16,HPA221001087,0,0,Warehousing,0
2023-02-16,HPA221001086,0,0,Warehousing,0
2023-02-16,HPA221001085,0,0,Warehousing,0
2023-02-16,HPA221001084,0,0,Warehousing,0
2023-02-16,HPA221001083,0,0,Warehousing,0
2023-02-16,HPA221001082,0,0,Warehousing,0
2023-02-16,HPA221001081,0,0,Warehousing,0
2023-02-16,HPA221001080,0,0,Warehousing,0
2023-02-16,HPA221001079,0,0,Warehousing,0
2023-02-16,HPA221001078,0,0,Warehousing,0
2023-02-16,HPA221001077,0,0,Warehousing,0
2023-02-16,HPA221001076,0,0,Warehousing,0
2023-02-16,HPA221001075,0,0,Warehousing,0
2023-02-16,HPA221001074,0,0,Warehousing,0
2023-02-16,HPA221001073,0,0,Warehousing,0
2023-02-16,HPA221001072,0,0,Warehousing,0
2023-02-16,HPA221001071,0,0,Warehousing,0
2023-02-16,HPA221001070,0,0,Warehousing,0
2023-02-16,HPA221001069,0,0,Warehousing,0
2023-02-16,HPA221001068,0,0,Warehousing,0
2023-02-16,HPA221001067,0,0,Warehousing,0
2023-02-16,HPA221001066,0,0,Warehousing,0
2023-02-16,HPA221001065,0,0,Warehousing,0
2023-02-16,HPA221001064,0,0,Warehousing,0
2023-02-16,HPA221001063,0,0,Warehousing,0
2023-02-16,HPA221001062,0,0,Warehousing,0
2023-02-16,HPA221001061,0,0,Warehousing,0
2023-02-16,HPA221001060,0,0,Warehousing,0
2023-02-16,HPA221001059,0,0,Warehousing,0
2023-02-16,HPA221001058,0,0,Warehousing,0
2023-02-16,HPA221001057,0,0,Warehousing,0
2023-02-16,HPA221001056,0,0,Warehousing,0
2023-02-16,HPA221001055,0,0,Warehousing,0
2023-02-16,HPA221001054,0,0,Warehousing,0
2023-02-16,HPA221001053,0,0,Warehousing,0
2023-02-16,HPA221001052,0,0,Warehousing,0
2023-02-16,HPA221001051,0,0,Warehousing,0
2023-02-16,HPA221001050,0,0,Warehousing,0
2023-02-16,HPA221001049,0,0,Warehousing,0
2023-02-16,HPA221001048,0,0,Warehousing,0
2023-02-16,HPA221001047,0,0,Warehousing,0
2023-02-16,HPA221001046,0,0,Warehousing,0
2023-02-16,HPA221001045,0,0,Warehousing,0
2023-02-16,HPA221001044,0,0,Warehousing,0
2023-02-16,HPA221001043,0,0,Warehousing,0
2023-02-16,HPA221001042,0,0,Warehousing,0
2023-02-16,HPA221001041,0,0,Warehousing,0
2023-02-16,HPA221001040,0,0,Warehousing,0
2023-02-16,HPA221001039,0,0,Warehousing,0
2023-02-16,HPA221001038,0,0,Warehousing,0
2023-02-16,HPA221001037,0,0,Warehousing,0
